region,product,on_time_fulfillment_rate
Maine,Litware Microwave 1.5CuFt X110 Black,0.000000000000
Berlin,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 White,0.000000000000
New Mexico,MGS Freelancer 2009 E153,0.000000000000
Caltanissetta,Litware Microwave 0.8CuFt E080 Blue,0.000000000000
Hawaii,Fabrikam SLR Camera M149 Blue,0.000000000000
La Réunion,The Phone Company Smart phones 6-LINE SCREEN M21 Grey,0.000000000000
Flevoland,Cigarette Lighter Adapter for Contoso Phones E110 Black,0.000000000000
Iowa,Contoso Water Heater 7.2GPM X1800 Green,0.000000000000
New Mexico,Litware Microwave 1.5CuFt X110 Black,0.000000000000
Iowa,Fabrikam Independent Filmmaker 1/3'' 8.5mm X200 Grey,0.000000000000
Wyoming,MGS Freelancer E113,0.000000000000
Enna,Litware Microwave 0.8CuFt E080 Blue,0.000000000000
Kansas,Fabrikam SLR Camera M149 Blue,0.000000000000
South Carolina,The Phone Company Smart phones 6-LINE SCREEN M21 Pink,0.000000000000
Hawaii,Cigarette Lighter Adapter for Contoso Phones E110 Black,0.000000000000
North Down,Contoso Water Heater 7.2GPM X1800 Green,0.000000000000
New Mexico,Litware Microwave 1.6CuFt M125 Black,0.000000000000
Saarland,Fabrikam Independent Filmmaker 2/3'' 17mm X100 Black,0.000000000000
Tasmania,MGS Gears of War 2008 M450,0.000000000000
Maine,Litware Microwave 0.8CuFt E080 Grey,0.000000000000
Oregon,Fabrikam SLR Camera M149 Pink,0.000000000000
Australian Capital Territory,The Phone Company Smart phones 6-LINE SCREEN M21 White,0.000000000000
Limousin,Cigarette Lighter Adapter for Contoso Phones E110 Red,0.000000000000
Kansas,Contoso Water Heater 7.2GPM X1800 Grey,0.000000000000
Oregon,Litware Microwave 1.6CuFt M125 Blue,0.000000000000
Blaenau Gwent,Fabrikam Independent filmmaker 2/3'' 17mm X100 White,0.000000000000
Nebraska,MGS Gears of War M170,0.000000000000
Idaho,Litware Microwave 0.8CuFt E080 Red,0.000000000000
Ayrshire,Fabrikam SLR Camera X148 Silver Grey,0.000000000000
Kansas,The Phone Company Smart phones 6-LINE SCREEN M21 White,0.000000000000
Alaska,Cigarette Lighter Adapter for Contoso Phones E110 White,0.000000000000
North Down,Contoso Water Heater 7.2GPM X1800 Grey,0.000000000000
South Dakota,Litware Microwave 1.6CuFt M125 Blue,0.000000000000
New Hampshire,Fabrikam Independent filmmaker 2/3'' 17mm X100 White,0.000000000000
Oregon,MGS Gears of War M170,0.000000000000
Online,Litware Microwave 0.9CuFt E090 White,0.000000000000
Alaska,MGS Age of Mythology: The Titans Expansion M350,0.000000000000
New Hampshire,The Phone Company Smart phones 6-LINE SCREEN M21 White,0.000000000000
Idaho,Cigarette Lighter Adapter for Contoso Phones E110 White,0.000000000000
Freistaat Thüringen,Contoso Water Heater 7.2GPM X1800 Silver,0.000000000000
Belfast,Litware Microwave 1.6CuFt M125 Grey,0.000000000000
Nevada,Fabrikam Laptop10.1 M0101 Silver,0.000000000000
Idaho,MGS Halo 2 for Windows Vista 2009 E130,0.000000000000
Sachsen-Anhalt,Litware Microwave 0.9CuFt E090 White,0.000000000000
Armagh,MGS Age of Mythology: The Titans Expansion M350,0.000000000000
Northwest Territories,The Phone Company Smart phones 8 GB of Memory M400 Black,0.000000000000
Wyoming,Cigarette Lighter Adapter for Contoso Phones E110 White,0.000000000000
Hessen,Contoso Water Heater 7.2GPM X1800 Silver,0.000000000000
Nunavut,Litware Microwave 1.6CuFt M125 Grey,0.000000000000
Flevoland,Fabrikam Laptop12 M2000 White,0.000000000000
South Carolina,MGS Halo 2 for Windows Vista M220,0.000000000000
Armagh,Litware Microwave 1.0CuFt E110 Red,0.000000000000
Martinique,MGS Bicycle Board Games X500,0.000000000000
Nevada,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold,0.000000000000
Northwest Territories,Contoso 16GB Mp5 Player M1600 Black,0.000000000000
Iowa,Contoso Water Heater 7.2GPM X1800 Silver,0.000000000000
Montana,Litware Microwave 1.6CuFt M125 Red,0.000000000000
Online,Fabrikam Laptop12 M2000 White,0.000000000000
Iowa,MGS Halo: Combat Evolved E109,0.000000000000
West Virginia,Litware Microwave 1.0CuFt E110 Red,0.000000000000
Oregon,MGS Bicycle Board Games X500,0.000000000000
New Mexico,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold,0.000000000000
Berlin,Contoso 16GB Mp5 Player M1600 Green,0.000000000000
Sachsen-Anhalt,Contoso Water Heater 7.2GPM X1800 Silver,0.000000000000
South Carolina,Litware Microwave 1.6CuFt M125 Red,0.000000000000
Basse-Normandie,Fabrikam Laptop12 M2002 Red,0.000000000000
North Down,MGS Halo: Combat Evolved E109,0.000000000000
Enna,Litware Microwave 1.0CuFt E110 Silver,0.000000000000
Ayrshire,MGS Bicycle Board Games2009 E165,0.000000000000
Pesaro,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold,0.000000000000
Alaska,Contoso 16GB Mp5 Player M1600 Red,0.000000000000
New Hampshire,Contoso Waterproof Accessory Handset and Charging Cradle M609 Black,0.000000000000
Berlin,Litware Microwave 1.6CuFt M125 Silver,0.000000000000
Limousin,Fabrikam Laptop12 M2002 Red,0.000000000000
Arkansas,MGS Hand Games for 12-16 boys E600 Black,0.000000000000
Nebraska,Litware Microwave 1.0CuFt E110 Silver,0.000000000000
Hamburg,MGS Bicycle Card Games X600,0.000000000000
Ayrshire,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey,0.000000000000
Northwest Territories,Contoso 16GB Mp5 Player M1600 White,0.000000000000
New Mexico,Contoso Waterproof Accessory Handset and Charging Cradle M609 Black,0.000000000000
Nevada,Litware Microwave 1.6CuFt M125 White,0.000000000000
New Hampshire,Fabrikam Laptop12W M2080 Silver,0.000000000000
Blaenau Gwent,MGS Hand Games for 12-16 boys E600 Black,0.000000000000
Blaenau Gwent,Litware Microwave 1.5CuFt X110 Grey,0.000000000000
Drenthe,MGS Bicycle Card Games2009 E166,0.000000000000
Belfast,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey,0.000000000000
New Hampshire,Contoso 16GB New Generation MP5 Player M1650 Black,0.000000000000
New Hampshire,Contoso Wireless Laser Mouse E50 Grey,0.000000000000
Fermanagh,Litware Microwave 2.2CuFt M125 Black,0.000000000000
Washington DC,Fabrikam Laptop12W M2080 Silver,0.000000000000
Groningen,MGS Hand Games for 12-16 boys E600 Black,0.000000000000
North Down,Litware Microwave 1.5CuFt X110 Grey,0.000000000000
Franche-Comté,MGS Bicycle Card Games2009 E166,0.000000000000
Northwest Territories,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey,0.000000000000
Pesaro,Adventure Works Desktop PC2.33 XD233 Black,0.000000000000
Blaenau Gwent,Contoso Wireless Laser Mouse M55 Black,0.000000000000
Nevada,Litware Microwave 2.2CuFt M125 Black,0.000000000000
Belfast,Fabrikam Laptop13.3W M3080 Red,0.000000000000
Western Australia,MGS Hand Games for 12-16 boys E600 Black,0.000000000000
Blaenau Gwent,Litware Microwave 1.5CuFt X110 Red,0.000000000000
North Down,MGS Bicycle Casino Games X700,0.000000000000
Western Australia,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey,0.000000000000
South Dakota,Adventure Works Desktop PC2.33 XD233 Black,0.000000000000
Friesland,Contoso Wireless Laser Mouse M55 Black,0.000000000000
Pesaro,Litware Microwave 2.2CuFt M125 Black,0.000000000000
Friesland,Fabrikam Laptop14.1 E4101 Red,0.000000000000
Wyoming,MGS Hand Games for 12-16 boys E600 Black,0.000000000000
Drenthe,Litware Microwave 1.5CuFt X110 Red,0.000000000000
Nevada,MGS Bicycle Casino Games2009 E167,0.000000000000
Belfast,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Black,0.000000000000
Saarland,Adventure Works Desktop PC2.33 XD233 Brown,0.000000000000
Idaho,Contoso Wireless Laser Mouse M55 Black,0.000000000000
Arkansas,Litware Microwave 2.2CuFt M125 Blue,0.000000000000
Nunavut,Fabrikam Laptop14.1 M4100 White,0.000000000000
Alaska,MGS Hand Games for 12-16 boys E600 Red,0.000000000000
Maine,Litware Microwave 1.5CuFt X110 Red,0.000000000000
South Carolina,MGS Classic Flight Collection X400,0.000000000000
South Carolina,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Gold,0.000000000000
South Dakota,Adventure Works Desktop PC2.33 XD233 Brown,0.000000000000
Utah,Contoso Wireless Laser Mouse M55 Black,0.000000000000
Northwest Territories,Litware Microwave 2.2CuFt M125 White,0.000000000000
Hawaii,Fabrikam Laptop14.1W M4180 Red,0.000000000000
Ayrshire,MGS Hand Games for 12-16 boys E600 Red,0.000000000000
Belfast,Litware Microwave 1.5CuFt X110 Silver,0.000000000000
Arkansas,MGS Classic Flight Collection2009 E164,0.000000000000
Kansas,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey,0.000000000000
Wyoming,Adventure Works Desktop PC2.33 XD233 Brown,0.000000000000
Online,Contoso Wireless Laser Mouse M55 White,0.000000000000
Groningen,Litware Mobile Fan External USB Cooling Fan E601 Black,0.000000000000
Online,Fabrikam Laptop15 M5000 White,0.000000000000
Groningen,MGS Hand Games for 12-16 boys E600 Red,0.000000000000
Oregon,Litware Microwave 1.5CuFt X110 White,0.000000000000
Newfoundland and Labrador,MGS Classic Flight Collection2009 E164,0.000000000000
New Hampshire,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey,0.000000000000
Caltanissetta,Adventure Works Desktop PC2.33 XD233 Silver,0.000000000000
Online,Contoso Wireless Notebook Optical Mouse M35 Blue,0.000000000000
Alaska,Litware Refrigerator 1.7CuFt E120 Green,0.000000000000
Connecticut,Fabrikam Laptop16W M6080 Black,0.000000000000
Ayrshire,MGS Hand Games for 12-16 boys E600 Silver,0.000000000000
Hawaii,Litware Microwave 1.6CuFt M125 Blue,0.000000000000
Belfast,MGS Combat Flight Simulator 2 M400,0.000000000000
Pesaro,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey,0.000000000000
Dungannon and South Tyrone,Adventure Works Desktop PC2.33 XD233 Silver,0.000000000000
Nevada,Contoso Wireless Notebook Optical Mouse M35 Orange,0.000000000000
Ayrshire,Litware Refrigerator 1.7CuFt E120 Green,0.000000000000
North Down,Fabrikam Laptop17W M7080 Black,0.000000000000
Idaho,MGS Hand Games for 12-16 boys E600 Silver,0.000000000000
Martinique,Litware Microwave 1.6CuFt M125 Grey,0.000000000000
Nebraska,MGS Combat Flight Simulator 2 M400,0.000000000000
Connecticut,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,0.000000000000
Enna,Adventure Works Desktop PC2.33 XD233 Silver,0.000000000000
Victoria,Contoso Wireless Notebook Optical Mouse M35 Silver,0.000000000000
Blaenau Gwent,Litware Refrigerator 1.7CuFt E120 Green,0.000000000000
Idaho,Fabrikam Laptop8.9 E0800 Silver,0.000000000000
Washington DC,MGS Hand Games for 12-16 boys E600 Silver,0.000000000000
Nebraska,Litware Microwave 1.6CuFt M125 Silver,0.000000000000
Connecticut,MGS Combat Flight Simulator 2009 E159,0.000000000000
Drenthe,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,0.000000000000
Kansas,Adventure Works Desktop PC2.33 XD233 Silver,0.000000000000
Wyoming,Contoso Wireless Notebook Optical Mouse M35 Silver,0.000000000000
Utah,Litware Refrigerator 1.7CuFt E120 Orange,0.000000000000
Corse,Fabrikam Laptop8.9 E8002 Red,0.000000000000
West Virginia,MGS Hand Games for 12-16 boys E600 Silver,0.000000000000
Nunavut,Litware Microwave 1.6CuFt M125 White,0.000000000000
North Down,MGS Combat Flight Simulator 2009 E159,0.000000000000
Nunavut,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,0.000000000000
La Réunion,Adventure Works Desktop PC2.33 XD233 Silver,0.000000000000
Nunavut,Contoso Wireless Notebook Optical Mouse M35 White,0.000000000000
Hawaii,Litware Refrigerator 1.7CuFt E120 Silver,0.000000000000
Dungannon and South Tyrone,Fabrikam Laptop8.9 E8002 Red,0.000000000000
Western Australia,MGS Hand Games for 12-16 boys E600 Silver,0.000000000000
Washington DC,Litware Microwave 1.6CuFt M125 White,0.000000000000
Enna,MGS Combat Flight Simulator 2009 E177,0.000000000000
Victoria,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,0.000000000000
Nunavut,Adventure Works Desktop PC2.33 XD233 Silver,0.000000000000
Arkansas,Contoso Wireless Notebook Optical Mouse X205 Black,0.000000000000
Fermanagh,Litware Refrigerator 19CuFt M760 Brown,0.000000000000
Maine,Fabrikam Laptop8.9 E8002 Red,0.000000000000
Connecticut,MGS Hand Games for 12-16 boys E600 Yellow,0.000000000000
West Virginia,Litware Microwave 1.6CuFt M125 White,0.000000000000
Newfoundland and Labrador,MGS Combat Flight Simulator 2009 E177,0.000000000000
Groningen,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold,0.000000000000
Berlin,Adventure Works Desktop PC2.33 XD233 White,0.000000000000
Hawaii,Contoso Wireless Notebook Optical Mouse X205 Silver,0.000000000000
Hamburg,Litware Refrigerator 19CuFt M760 Green,0.000000000000
Pesaro,Fabrikam Laptop8.9 E8002 Red,0.000000000000
Washington DC,MGS Hand Games for 12-16 boys E600 Yellow,0.000000000000
Montana,Litware Microwave 2.2CuFt M125 Grey,0.000000000000
Victoria,MGS Combat Flight Simulator 3 E119,0.000000000000
New Mexico,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold,0.000000000000
Fermanagh,Adventure Works Desktop PC2.33 XD233 White,0.000000000000
Oregon,Contoso Wireless Notebook Optical Mouse X205 White,0.000000000000
Newfoundland and Labrador,Litware Refrigerator 19CuFt M760 Green,0.000000000000
Utah,Fabrikam Laptop8.9 E8002 Red,0.000000000000
Western Australia,MGS Hand Games for 12-16 boys E600 Yellow,0.000000000000
Wyoming,Litware Microwave 2.2CuFt M125 Grey,0.000000000000
Armagh,MGS Dal of Honor Airborne M150,0.000000000000
Nunavut,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold,0.000000000000
Montana,Adventure Works Desktop PC2.33 XD233 White,0.000000000000
Montana,Fabrikam Budget Movie-Maker 1'' 25mm E400 Black,0.000000000000
Online,Litware Refrigerator 19CuFt M760 Grey,0.000000000000
Wyoming,Fabrikam Laptop8.9 M0801 Silver,0.000000000000
Wyoming,MGS Hand Games for 12-16 boys E600 Yellow,0.000000000000
Oregon,Litware Microwave 2.2CuFt M125 Red,0.000000000000
Nevada,MGS Dal of Honor Airborne M150,0.000000000000
Tasmania,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold,0.000000000000
Martinique,Adventure Works Desktop PC3.0 MS300 Black,0.000000000000
South Carolina,Fabrikam Budget Movie-Maker 1'' 25mm E400 Black,0.000000000000
Utah,Litware Refrigerator 19CuFt M760 Grey,0.000000000000
South Dakota,Fabrikam Independent Filmmaker 1/2'' 3mm X300 Black,0.000000000000
Flevoland,MGS Hand Games for kids E300 Black,0.000000000000
Kansas,Litware Microwave 2.2CuFt M125 White,0.000000000000
North Down,MGS Dal of Honor Airborne M150,0.000000000000
Tasmania,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey,0.000000000000
Hamburg,Adventure Works Desktop PC3.0 MS300 Silver,0.000000000000
South Carolina,Fabrikam Budget Moviemaker 1'' 25mm E400 Black,0.000000000000
Martinique,Litware Refrigerator 19CuFt M760 Orange,0.000000000000
Washington DC,Fabrikam Independent Filmmaker 1/2'' 3mm X300 Black,0.000000000000
Nunavut,MGS Hand Games for kids E300 Black,0.000000000000
Western Australia,Litware Microwave 2.2CuFt M125 White,0.000000000000
Idaho,MGS Dungeon 2007 E141,0.000000000000
Washington DC,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey,0.000000000000
West Virginia,Adventure Works Desktop PC3.0 MS300 Silver,0.000000000000
Hawaii,Fabrikam Budget Moviemaker 1'' 25mm E400 Grey,0.000000000000
Hawaii,Litware Refrigerator 19CuFt M760 Red,0.000000000000
Freistaat Thüringen,Fabrikam Independent filmmaker 1/2'' 3mm X300 White,0.000000000000
Wyoming,MGS Hand Games for kids E300 Black,0.000000000000
Berlin,Litware Mobile Fan External USB Cooling Fan E601 Pink,0.000000000000
Montana,MGS Dungeon 2007 E141,0.000000000000
Kansas,The Phone Company Touch Screen Phones Capacitive M908 Gold,0.000000000000
Basse-Normandie,Adventure Works Floor Lamp M2150 Blue,0.000000000000
Flevoland,Fabrikam Budget Moviemaker 1'' 25mm E400 White,0.000000000000
Pesaro,Litware Refrigerator 19CuFt M760 Silver,0.000000000000
New Mexico,Fabrikam Independent filmmaker 1/2'' 3mm X300 White,0.000000000000
Alaska,MGS Hand Games for kids E300 Red,0.000000000000
Arkansas,Litware Mobile Fan External USB Cooling Fan E601 Silver,0.000000000000
Freie Hansestadt Bremen,MGS Dungeon Siege 2009 E163,0.000000000000
Caltanissetta,The Phone Company Touch Screen Phones Capacitive M908 Grey,0.000000000000
Kansas,Adventure Works Floor Lamp M2150 Silver,0.000000000000
Sachsen-Anhalt,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Black,0.000000000000
South Carolina,Litware Refrigerator 19CuFt M760 Silver,0.000000000000
Northwest Territories,Fabrikam Independent filmmaker 1/2'' 3mm X300 White,0.000000000000
Connecticut,MGS Hand Games for kids E300 Red,0.000000000000
Wyoming,Litware Refrigerator 1.7CuFt E120 Orange,0.000000000000
Armagh,MGS Dungeon Siege II E105,0.000000000000
Northwest Territories,The Phone Company Touch Screen Phones Capacitive M908 Grey,0.000000000000
Maine,Adventure Works Laptop12 M1200 Black,0.000000000000
Newfoundland and Labrador,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Grey,0.000000000000
Caltanissetta,Litware Refrigerator 19CuFt M760 White,0.000000000000
Berlin,"Fabrikam Independent Filmmaker 1/2"" 3mm X300 Orange",0.000000000000
Northwest Territories,MGS Hand Games for kids E300 Silver,0.000000000000
Arkansas,Litware Refrigerator 1.7CuFt E120 Silver,0.000000000000
Friesland,MGS Dungeon Siege X300,0.000000000000
Oregon,The Phone Company Touch Screen Phones Capacitive M908 Grey,0.000000000000
Alaska,Adventure Works Laptop12 M1201 Blue,0.000000000000
Ayrshire,Fabrikam Budget Movie-Maker 1/3'' 8.5mm E200 Black,0.000000000000
Pesaro,Litware Refrigerator 19CuFt M760 White,0.000000000000
Pesaro,"Fabrikam Independent Filmmaker 1"" 25mm X400 Blue",0.000000000000
Oregon,MGS Hand Games for kids E300 Silver,0.000000000000
Freistaat Thüringen,Litware Refrigerator 1.7CuFt E120 Silver,0.000000000000
Northwest Territories,Litware Microwave 1.5CuFt X110 Black,0.000000000000
Drenthe,The Phone Company Touch Screen Phones Infrared M901 Black,0.000000000000
Montana,Adventure Works Laptop12 M1201 Blue,0.000000000000
Freie Hansestadt Bremen,Fabrikam Budget Movie-Maker 1/3'' 8.5mm E200 Black,0.000000000000
Northwest Territories,Litware Refrigerator 24.7CuFt X980 Blue,0.000000000000
Ayrshire,Fabrikam Independent Filmmaker 1/2'' 3mm X300 Black,0.000000000000
Belfast,MGS Hand Games for kids E300 Yellow,0.000000000000
Dungannon and South Tyrone,Litware Refrigerator 19CuFt M760 Grey,0.000000000000
Maine,Litware Microwave 1.5CuFt X110 Blue,0.000000000000
Montana,The Phone Company Touch Screen Phones Infrared M901 Gold,0.000000000000
Freistaat Thüringen,Adventure Works Laptop12 M1201 Red,0.000000000000
Dungannon and South Tyrone,Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Black,0.000000000000
Wyoming,Litware Refrigerator 24.7CuFt X980 Brown,0.000000000000
Enna,Fabrikam Independent Filmmaker 1/2'' 3mm X300 Black,0.000000000000
New Mexico,MGS Hand Games for kids E300 Yellow,0.000000000000
Nebraska,Litware Refrigerator 19CuFt M760 Grey,0.000000000000
Wyoming,Litware Microwave 1.5CuFt X110 Grey,0.000000000000
North Down,The Phone Company Touch Screen Phones Infrared M901 Gold,0.000000000000
Dungannon and South Tyrone,Adventure Works Laptop12 M1201 Silver,0.000000000000
Connecticut,Fabrikam Budget Movie-Maker 2/3'' 17mm E100 Black,0.000000000000
Blaenau Gwent,MGS Gears of War M170,0.000000000000
Blaenau Gwent,Fabrikam Microwave 0.8CuFt E0800 Blue,0.000000000000
Pesaro,MGS Hand Games for kids E300 Yellow,0.000000000000
South Carolina,Litware Refrigerator 19CuFt M760 Orange,0.000000000000
Northwest Territories,Litware Microwave 1.5CuFt X110 Red,0.000000000000
Pesaro,The Phone Company Touch Screen Phones Infrared M901 Gold,0.000000000000
Newfoundland and Labrador,Adventure Works Laptop12 M1201 Silver,0.000000000000
Montana,Fabrikam Budget Moviemaker 2/3'' 17mm E100 Black,0.000000000000
Nunavut,MGS Gears of War M170,0.000000000000
Friesland,Fabrikam Microwave 0.8CuFt E0800 Blue,0.000000000000
Basse-Normandie,MGS Hand Games for Office worker L299 Black,0.000000000000
South Dakota,Litware Refrigerator 19CuFt M760 Orange,0.000000000000
Oregon,Litware Microwave 1.5CuFt X110 Silver,0.000000000000
South Dakota,The Phone Company Touch Screen Phones Infrared M901 Gold,0.000000000000
Alaska,Adventure Works Laptop12 M1201 White,0.000000000000
Maine,Fabrikam Business Videographer 1'' 25mm M600 Grey,0.000000000000
Washington DC,MGS Gears of War M170,0.000000000000
Hawaii,Fabrikam Microwave 0.8CuFt E0800 Blue,0.000000000000
Belfast,MGS Hand Games for Office worker L299 Black,0.000000000000
Caltanissetta,Litware Refrigerator 19CuFt M760 Red,0.000000000000
Wyoming,Litware Microwave 1.5CuFt X110 Silver,0.000000000000
Newfoundland and Labrador,The Phone Company Touch Screen Phones Infrared M901 Grey,0.000000000000
Oregon,Adventure Works Laptop12 M1201 White,0.000000000000
Online,Fabrikam Business Videographer 1/2'' 3mm M500 Black,0.000000000000
West Virginia,MGS Gears of War M170,0.000000000000
Pesaro,Fabrikam Microwave 0.8CuFt E0800 Blue,0.000000000000
Dungannon and South Tyrone,MGS Hand Games for Office worker L299 Black,0.000000000000
Nebraska,Litware Refrigerator 19CuFt M760 Red,0.000000000000
Brandenburg,Litware Microwave 1.6CuFt M125 Black,0.000000000000
Freistaat Thüringen,The Phone Company Touch Screen Phones SAW/Built-in M801 Black,0.000000000000
Armagh,Adventure Works Laptop15 M1501 Silver,0.000000000000
West Virginia,Fabrikam Business Videographer 1/2'' 3mm M500 Black,0.000000000000
Western Australia,MGS Gears of War M170,0.000000000000
Freistaat Thüringen,Fabrikam Microwave 0.8CuFt E0800 Grey,0.000000000000
Pesaro,MGS Hand Games for Office worker L299 Red,0.000000000000
West Virginia,Litware Refrigerator 19CuFt M760 Red,0.000000000000
Arkansas,Litware Microwave 1.6CuFt M125 Grey,0.000000000000
North Down,The Phone Company Touch Screen Phones SAW/Built-in M801 Black,0.000000000000
North Down,Adventure Works Laptop15 M1501 Silver,0.000000000000
Nebraska,Fabrikam Business Videographer 1/2'' 3mm M500 Grey,0.000000000000
South Carolina,MGS Halo 2 for Windows Vista 2009 E130,0.000000000000
Oregon,Fabrikam Microwave 0.8CuFt E0800 Grey,0.000000000000
Berlin,MGS Hand Games for Office worker L299 Silver,0.000000000000
Western Australia,Litware Refrigerator 19CuFt M760 Silver,0.000000000000
New Hampshire,Litware Microwave 1.6CuFt M125 Red,0.000000000000
Oregon,The Phone Company Touch Screen Phones SAW/Built-in M801 Black,0.000000000000
Groningen,Adventure Works Laptop15.4W M1548 Silver,0.000000000000
Pesaro,Fabrikam Business Videographer 1/2'' 3mm M500 White,0.000000000000
Arkansas,MGS Halo 2 for Windows Vista M220,0.000000000000
Martinique,Fabrikam Microwave 0.8CuFt E0800 Red,0.000000000000
Kansas,MGS Hand Games for Office worker L299 Silver,0.000000000000
North Down,Litware Refrigerator 24.7CuFt X980 Green,0.000000000000
Hessen,Litware Microwave 2.2CuFt M125 Red,0.000000000000
Pesaro,The Phone Company Touch Screen Phones SAW/Built-in M801 Black,0.000000000000
Nevada,Adventure Works Laptop15.4W M1548 Silver,0.000000000000
Freie Hansestadt Bremen,"Fabrikam Business Videographer 1/2"" 3mm M500 Blue",0.000000000000
Maine,MGS Halo 2 for Windows Vista M220,0.000000000000
Nunavut,Fabrikam Microwave 0.8CuFt E0800 Silver,0.000000000000
North Down,MGS Hand Games for Office worker L299 Silver,0.000000000000
Fermanagh,Litware Refrigerator 24.7CuFt X980 Silver,0.000000000000
New Mexico,Litware Microwave 2.2CuFt M125 Red,0.000000000000
South Carolina,The Phone Company Touch Screen Phones SAW/Built-in M801 Black,0.000000000000
Northwest Territories,Adventure Works Laptop15.4W M1548 Silver,0.000000000000
Connecticut,Fabrikam Business Videographer 1/3'' 8.5mm M380 Black,0.000000000000
Washington DC,MGS Halo 2 for Windows Vista M220,0.000000000000
Newfoundland and Labrador,Fabrikam Microwave 0.8CuFt E0800 White,0.000000000000
South Carolina,MGS Hand Games for Office worker L299 Silver,0.000000000000
Kansas,Litware Refrigerator 3.2CuFt E160 Blue,0.000000000000
Nebraska,Litware Refrigerator 1.7CuFt E120 Blue,0.000000000000
Drenthe,The Phone Company Touch Screen Phones SAW/Built-in M801 Grey,0.000000000000
Wyoming,Adventure Works Laptop16 M1600 Black,0.000000000000
New Mexico,Fabrikam Business Videographer 1/3'' 8.5mm M380 Black,0.000000000000
Alaska,MGS Halo: Combat Evolved E109,0.000000000000
South Carolina,Fabrikam Microwave 0.8CuFt E0800 White,0.000000000000
Nunavut,MGS Hand Games for Office worker L299 Yellow,0.000000000000
Utah,Litware Refrigerator 3.2CuFt E160 Blue,0.000000000000
South Carolina,Litware Refrigerator 1.7CuFt E120 Blue,0.000000000000
Iowa,The Phone Company Touch Screen Phones SAW/On-wall M806 Black,0.000000000000
Hessen,Adventure Works Laptop16 M1601 Red,0.000000000000
Iowa,Fabrikam Business Videographer 2/3'' 17mm M280 Black,0.000000000000
Belfast,MGS Halo: Combat Evolved E109,0.000000000000
Wyoming,Fabrikam Microwave 0.9CuFt E0900 Blue,0.000000000000
Victoria,MGS Hand Games for Office worker L299 Yellow,0.000000000000
Oregon,Litware Refrigerator 3.2CuFt E160 Silver,0.000000000000
Nevada,Litware Refrigerator 1.7CuFt E120 Brown,0.000000000000
North Down,The Phone Company Touch Screen Phones SAW/On-wall M806 Black,0.000000000000
Nebraska,Adventure Works Laptop16 M1601 Red,0.000000000000
Western Australia,Fabrikam Business Videographer 2/3'' 17mm M280 Grey,0.000000000000
Utah,MGS Halo: Combat Evolved E109,0.000000000000
Montana,Fabrikam Microwave 0.9CuFt E0900 Grey,0.000000000000
Hamburg,MGS Hand Games for students E400 Black,0.000000000000
Utah,Litware Refrigerator 4.6CuFt E280 Orange,0.000000000000
Arkansas,Litware Refrigerator 1.7CuFt E120 Green,0.000000000000
Northwest Territories,The Phone Company Touch Screen Phones SAW/On-wall M806 Black,0.000000000000
Pesaro,Adventure Works Laptop16 M1601 Red,0.000000000000
Arkansas,"Fabrikam Business Videographer 2/3"" 17mm M280 Orange",0.000000000000
Armagh,MGS Halo: Combat Evolved2009 E149,0.000000000000
Belfast,Fabrikam Microwave 0.9CuFt E0900 Red,0.000000000000
North Down,MGS Hand Games for students E400 Black,0.000000000000
Freie Hansestadt Bremen,Litware Refrigerator 9.7CuFt M560 Green,0.000000000000
Nebraska,Litware Refrigerator 1.7CuFt E120 Orange,0.000000000000
Newfoundland and Labrador,WWI 2GB Pulse Smart pen M100 Black,0.000000000000
Belfast,Adventure Works Laptop19W X1980 Red,0.000000000000
Kansas,Fabrikam Coffee Maker 12C M100 Black,0.000000000000
Hessen,MGS Hand Games for 12-16 boys E600 Black,0.000000000000
